Prodct,Prodct Id,Question,Answer
Clothing_Shoes_and_Jewelry,B005CAO90K,what weather is this jacket suitable for?,Zero degrees to 5 degrees...
Clothing_Shoes_and_Jewelry,B005CZIM6W,Do these have pockets?  Looking for sweats for tennis practice and need a pocket for balls.,"Yes, they seem to have roomy pockets by ladies clothing standards."
Clothing_Shoes_and_Jewelry,B005CZIM6W,Is there an internal drawstring?,Yes it has a drawstring
Clothing_Shoes_and_Jewelry,B005EKCMHA,how long is an extra large?,the large extends 10 inches below navel.
Clothing_Shoes_and_Jewelry,B005EKCMHA,Are these shirts loose fit?,"They're loose, not tapered through the mid section. They look good on you if you have an athletic build."
Clothing_Shoes_and_Jewelry,B005EKCMHA,Are these shirts loose fit?,"Yes, it is a looser fitting shirt."
Clothing_Shoes_and_Jewelry,B005EKCMHA,Are these shirts loose fit?,"They are more of a slim fit (depending on body build), but not trimmed cut. If you are looking for loose fit, try a different model. Hope this is useful."
Clothing_Shoes_and_Jewelry,B005EKCMHA,Are the sizes true or do they run larger like the UA-Tech?,No the sizes run true in the UA product. Hope that helps.
Clothing_Shoes_and_Jewelry,B005EKCMHA,Are the sizes true or do they run larger like the UA-Tech?,They run a little bigger
Clothing_Shoes_and_Jewelry,B005EKCMHA,Size large is what chest size in inches?,"It's around 42 inches i believe but this thing is really soft and stretchy so if you're any bigger it would mold to you. This isn't one of those compressed so its not tight, really loosed fit."
Clothing_Shoes_and_Jewelry,B005EKCMHA,does this shirt shrink when laundered?,No. It fits pretty true to size
Clothing_Shoes_and_Jewelry,B005EKCMHA,does this shirt shrink when laundered?,Not at all...surprisingly!
Clothing_Shoes_and_Jewelry,B005EKCMHA,does this shirt shrink when laundered?,No even used dryerGot loose fit and still loose after many Washings. Love the shirt
Clothing_Shoes_and_Jewelry,B005J5BB9K,Guys this already padded pants ?,"No, no padding, you can use them for other purposes as well...."
Clothing_Shoes_and_Jewelry,B005J5BB9K,Guys this already padded pants ?,These are not padded.
Clothing_Shoes_and_Jewelry,B005J5BB9K,Are there bike padding in the seat?,Nope! No padding.
Clothing_Shoes_and_Jewelry,B005J5BB9K,Are there bike padding in the seat?,Nope. No padding.
Clothing_Shoes_and_Jewelry,B005J5BB9K,Are there bike padding in the seat?,"No, there is no padding."
Clothing_Shoes_and_Jewelry,B005KQAZRM,how many pairs of socks do you get?,1 Ash; 1.
Clothing_Shoes_and_Jewelry,B005KQAZRM,Do they work if your feet sweat alot?  thanks in advance,"like all socks you can sweat in them, but the way they are made it will keep the  water off better than most. can't tell you much more sorry."
Clothing_Shoes_and_Jewelry,B005KQAZRM,do these socks have wool in them?,No wool. It's made of mainly acrylic and polyester. They are very thick so you may need to get a larger shoe size.
Clothing_Shoes_and_Jewelry,B005KQAZRM,do these socks have wool in them?,No there is no wool in them.  These socks really work.
Clothing_Shoes_and_Jewelry,B005KQAZRM,are they washable? Can women wear them?,"Yes, they're washable, but they're not very stylish---pretty much a fleece-lined men's sock."
Clothing_Shoes_and_Jewelry,B005KQAZRM,are they washable? Can women wear them?,"They are as washable as any sock , and they make them for women"
Clothing_Shoes_and_Jewelry,B005LWINJW,Do these fit on the natural waist line or lower?,They fit natural waist. They are very comfortable.
Clothing_Shoes_and_Jewelry,B005LWINJW,Do these fit on the natural waist line or lower?,"They fit the natural waistline, but are ""baggy in the crotch"""
Clothing_Shoes_and_Jewelry,B005LWINJW,Why does Charcoal Grey look like black?,Dark grey or light black...
Clothing_Shoes_and_Jewelry,B005LWINJW,what is fabric content?,Like a smooth silky cotton
Clothing_Shoes_and_Jewelry,B005LWINJW,what is fabric content?,They are water proof.
Clothing_Shoes_and_Jewelry,B005MY4LE0,i'm a 34 waist 32 inseam about a 183lbs what size do you recommed?,Medium  is 34-36 so you should be fine.
Clothing_Shoes_and_Jewelry,B005OAF7M2,Do the shoes come with the plates for the cleats to bolt into?,The shoe came with the nut plates to mount your cleats but does not come with the SPD cleats themselves so you will have to buy them separately.
Clothing_Shoes_and_Jewelry,B005OAF7M2,Do the shoes come with the plates for the cleats to bolt into?,"Yes, there are threaded holes"
Clothing_Shoes_and_Jewelry,B005OAIAEO,is it compatible with look delta cleats??,Nope. These are SPD only shoes.
Clothing_Shoes_and_Jewelry,B005OAIAEO,Does the shoe have cleats on it?,"No you have to install the SPD cleats separately, but not hard to do:)"
Clothing_Shoes_and_Jewelry,B005OAIAEO,Does the shoe have cleats on it?,"No, you have to purchase them separately."
Clothing_Shoes_and_Jewelry,B005TVIJP8,What are the dimensions?,Case itself is 10 3/8 by 7 3/8 and 4 inches tall.  There are two trays inside that have 24 compartments each.  Each tray is about 1 1/2 inches tall.  Great storage for pandora/chamilia type beads
Clothing_Shoes_and_Jewelry,B005TVIJP8,What are the dimensions?,10x7x3 3/4 in. Tall
Clothing_Shoes_and_Jewelry,B005TVIJP8,What are the dimensions?,10 1/2. X.  7 1/2. X. 4. Approx.
Clothing_Shoes_and_Jewelry,B005TVIJP8,What are the dimensions?,"it's about 10"" across / 4"" high / 7"" wide. It has 24 individual squares in the bottom and a removable tray with another 24 individual squares. It's very nice."
Clothing_Shoes_and_Jewelry,B005TVIJP8,What are the dimensions?,10.75 x 7.5 x 4
Clothing_Shoes_and_Jewelry,B005TVIJP8,Will it hold a bangle bracelet if enough removable sections are removed? Will earrings fall out of squares when packed in suitcase?,"Yes, the bangle bracelet can be put in the little pouch on the top.  Earrings shouldn't fall out if you put them in the top section & pad the box between earrings & top.  Make sure shut tightly!"
Clothing_Shoes_and_Jewelry,B005TVIJP8,Will it hold a bangle bracelet if enough removable sections are removed? Will earrings fall out of squares when packed in suitcase?,"this box will hold bracelet if sections in bottom are removed to fit.  Any jewelry box packed in suitcase will mess up if suitcase is tossed around.  You could put tissues in each little compartment to keep all in place while traveling.  Earrings, if thin enough, will slip under partition, no big deal.  It's a nice jewelry box....does the job."
Clothing_Shoes_and_Jewelry,B005TVIJP8,Will it hold a bangle bracelet if enough removable sections are removed? Will earrings fall out of squares when packed in suitcase?,"You would need to remove all sections in order to accommodate your bangle(s).  As for your earrings -- yes, the earrings will fall out on the top portion of the jewelry box unless you place a flat piece of packing material on top of the earrings to hold them in place.  If if put your earrings in the lower section of box, they will not fall out."
Clothing_Shoes_and_Jewelry,B005TVIJP8,"Can the bottom sections be individually removed, eg. some but not all?","Yes, ALL of the individual dividers/sections can be removed - both top and bottom."
Clothing_Shoes_and_Jewelry,B005TVIJP8,what size is it?,Case itself is 10 3/8 by 7 3/8 and 4 inches tall. There are two trays inside that have 24 compartments each. Each tray is about 1 1/2 inche
Clothing_Shoes_and_Jewelry,B005TVIJP8,what size is it?,approx 12x 10 x 4.
Clothing_Shoes_and_Jewelry,B005TVIJP8,what size is it?,"It's roughly 10.5 ""wide 7.25 ""deep and 4 "" tall"
Clothing_Shoes_and_Jewelry,B005TVIJP8,what size is it?,http://m.zappos.com/mele-remy-forty-eight-section-jewelry-box-ivory-faux-leather?ef_id=UrTYPAAAAXUKEGCv:20131221012343:s
Clothing_Shoes_and_Jewelry,B005TVIJP8,what size is it?,"It's about 14"" x 14"" with 2 levels. It holds quite a bit of jewelry"
Clothing_Shoes_and_Jewelry,B0060OAM8U,"Yes, but will this be a good fit for a midget that is 4' tall?",Anon is a good fit for all. Anon is everywhere. Viva La Resistance!
Clothing_Shoes_and_Jewelry,B0060OAM8U,"Yes, but will this be a good fit for a midget that is 4' tall?",Always Ogee. Fits all sizes
Clothing_Shoes_and_Jewelry,B0060OAM8U,is it thin plastic?,"Yes, it's light weight"
Clothing_Shoes_and_Jewelry,B0060OAM8U,is it thin plastic?,Pretty thin but it's not going to flex around on your face. It's pretty sturdy.
Clothing_Shoes_and_Jewelry,B006PHR7EO,Is it water resistant?,It is good to wear in light rain or snow!
Clothing_Shoes_and_Jewelry,B006PHR7EO,what is the sleeve length?,The sleeves are a tad long. They have the neoprene wrist guards for use in snow and those where quite long as well. The body is sleek and form fitting with longer sleeves but they do not have any extra bulk or look out of place in anyway. It is a great light weight but warm jacket.
Clothing_Shoes_and_Jewelry,B006PHR7EO,what is the sleeve length?,"The sleve length is gust right on this coat because inside when you put the coat on, at the wrist is built in wind blocking kind of slip through thumb hole glove. So the length is about an inch after that....anyway nothing at all that you would have to try to have to fold over into a cuff. It's a great coat!!!!"
Clothing_Shoes_and_Jewelry,B006PHR7EO,Could a lighter jacket or sweater be worn underneath???,"Oh yes, sweater or sweatshirt !"
Clothing_Shoes_and_Jewelry,B006PHR7EO,Could a lighter jacket or sweater be worn underneath???,Ya. A sweater.  A lighter jacket would probably look funny.
Clothing_Shoes_and_Jewelry,B006PHR7EO,Could a lighter jacket or sweater be worn underneath???,Like a windbreaker. But definetly a sweater.
Clothing_Shoes_and_Jewelry,B006PHR7EO,Could a lighter jacket or sweater be worn underneath???,"Yes, it fits like a typical jacket"
Clothing_Shoes_and_Jewelry,B006VYZW2K,Does it display watches well? If so how many mens watches??,Probably not as the face of the watch may not stay on top of the bar if the strap is too long.  You could have about 5 to 6 watches per bar but the lowest bar may be too low to the counter for the watch to hang properly.
Clothing_Shoes_and_Jewelry,B006VYZW2K,What is the diameter of the rods? thanks,The diameter is 2 inches.
Clothing_Shoes_and_Jewelry,B006VYZW2K,What is the diameter of the rods? thanks,"It's 11""x 12"""
Clothing_Shoes_and_Jewelry,B006WM9CGS,Does this zip from top or bottom or does it only zip one way from the bottom up?,One way from the bottom up.
Clothing_Shoes_and_Jewelry,B006WM9CGS,Does this zip from top or bottom or does it only zip one way from the bottom up?,It zips from bottom only.
Clothing_Shoes_and_Jewelry,B006WM9CGS,Do the pockets have zippers?,yes - light windbreaker - perfect for traveling
Clothing_Shoes_and_Jewelry,B006ZNJPKC,sizing chart for gavin bike shoe,"If you wear a 11.5 men athletic shoe, get a 45"
Clothing_Shoes_and_Jewelry,B006ZNJPKC,sizing chart for gavin bike shoe,What size for a women 9 1/2 shoe?
Clothing_Shoes_and_Jewelry,B006ZNJPKC,what size for women size 11?,what is the size for man 12?
Clothing_Shoes_and_Jewelry,B006ZNJPKC,Will these fit the speedplay X5 cleats?,They come with a look style ckeat. Which can be changed to speed play
Clothing_Shoes_and_Jewelry,B006ZNJPKC,Will these fit the speedplay X5 cleats?,Speedplay claims their cleats fit both 3 & 4 screw shoe holes.
Clothing_Shoes_and_Jewelry,B006ZNJPKC,is this shoe an outdoor cycling shoe?,Same here well worth the money!
Clothing_Shoes_and_Jewelry,B006ZNJPKC,is this shoe an outdoor cycling shoe?,You can use any cycling shoe with clips for indoor and outdoor - as long as you have the right clips that work with the pedals - ie Look Delta or SPD
Clothing_Shoes_and_Jewelry,B006ZNJPKC,What is the right shoe size for US 11 mens,Looks like a 45 would fit a size 11.
Clothing_Shoes_and_Jewelry,B006ZNJPKC,What is the right shoe size for US 11 mens,What is the shoe size for us 9 women
Clothing_Shoes_and_Jewelry,B0074BSWJE,What size is the small and Med,Don't waste your $
Clothing_Shoes_and_Jewelry,B0074BSWJE,Does this jacket have the orange strips on the inside of the jacket like in the movie?,No. it does not.
Clothing_Shoes_and_Jewelry,B00754AL6M,Does it have pockets?,"No ,there are no pockets."
Clothing_Shoes_and_Jewelry,B00754AL6M,Does it have pockets?,No it did not have any pockets. Very disappointing.
Clothing_Shoes_and_Jewelry,B007629TFM,how can i choose the size? i cant see the size chart,Dthe sis r listed s/m. L/xl or xl/2x  find the one that best fits u.
Clothing_Shoes_and_Jewelry,B0076D2HOG,does the shield come with the costume,No you have to buy it separate.
Clothing_Shoes_and_Jewelry,B0076D2HOG,does the shield come with the costume,no el disfraz viene solo el escudo debe comprarse a parte
Clothing_Shoes_and_Jewelry,B0076D2HOG,comes with the shield?,"No, it did not come with the shield."
Clothing_Shoes_and_Jewelry,B0076D2HOG,comes with the shield?,"No , It does not have"
Clothing_Shoes_and_Jewelry,B00791QT30,What size sock for men size 5.5,"In US sizes, it sounds like you should purchase a child's or woman's sock.  The socks are unisex in appearance.  You might find a standard sock sizing chart online for guidance."
